id,data_type,data
303,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97429&attachNo=78361
303,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97429&attachNo=78362
303,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97429&attachNo=78363
305,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97422&attachNo=78351
306,image,https://www.skku.edu/_attach/image/2022/05/LNGoIMHOPgfyGUUMcRtV.png
307,image,https://www.skku.edu/_attach/image/2022/05/CbsDwidFYKAoSrWGRloz.png
308,image,https://www.skku.edu/_attach/image/2022/05/JwYgCYdmxIAYHyVUwmZy.png
309,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97419&attachNo=78346
309,image,https://www.skku.edu/_attach/image/2022/05/OoPVtKuaUnkIrUiVFdHj.PNG
310,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97417&attachNo=78345
311,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97116&attachNo=78018
317,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97408&attachNo=78334
318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=94214&attachNo=74939
318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=94214&attachNo=74940
318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=94214&attachNo=75157
318,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=94214&attachNo=75158
319,image,https://www.skku.edu/_attach/image/2022/05/VNxkQgFSxcLlrmUmSuuF.jpg
320,image,https://www.skku.edu/_attach/image/2022/04/nOIcQGSnyvpveBnNYKAb.png
321,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97393&attachNo=78318
321,image,https://www.skku.edu/_attach/image/2022/05/WWsalixkOHOhffvUvGyR.png
322,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97112&attachNo=78041
322,image,https://www.skku.edu/_attach/image/2022/05/bvbubVlyiFfzWhknLnPW.jpg
325,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97329&attachNo=78264
327,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97321&attachNo=78254
327,image,https://www.skku.edu/_attach/image/2022/05/bNvRVYfppNbYEmxDnzmF.jpg
329,image,https://www.skku.edu/_attach/image/2022/04/ukyqlBsiOnasCrehgQVq.JPG
330,image,https://www.skku.edu/_attach/image/2022/05/SYUgyhokdMTUMKQCFTRO.png
331,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97012&attachNo=77922
331,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97012&attachNo=77923
332,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97315&attachNo=78242
332,image,https://www.skku.edu/_attach/image/2022/05/PAVrsuswdyjKGMvCrkis.JPG
333,image,https://www.skku.edu/_attach/image/2022/03/wdVrhzKMpTeHYfFgfYnb.png
334,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97309&attachNo=78232
334,image,https://www.skku.edu/_attach/image/2022/05/SHzsuNvJzqXXmqbgNNjG.jpg
335,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97308&attachNo=78230
335,image,https://www.skku.edu/_attach/image/2022/05/dskvefabytWvDUSvnocX.jpeg
336,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97305&attachNo=78226
337,image,https://www.skku.edu/_attach/image/2022/05/WfjFvbdMausMyXickUiI.jpg
338,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97296&attachNo=78217
338,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97296&attachNo=78218
338,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97296&attachNo=78219
338,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97296&attachNo=78220
339,image,https://www.skku.edu/_attach/image/2022/05/DejnSHfcuGRMhLIFeJlN.jpg
340,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97286&attachNo=78204
340,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97286&attachNo=78205
340,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97286&attachNo=78206
340,image,https://www.skku.edu/_attach/image/2022/05/RcOvDaOMhipeRdONffYv.png
341,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97284&attachNo=78201
341,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97284&attachNo=78202
341,image,https://www.skku.edu/_attach/image/2022/05/OLeveljnMqvDHGzQtehz.png
342,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97281&attachNo=78195
343,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97037&attachNo=77906
344,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97276&attachNo=78194
344,image,https://www.skku.edu/_attach/image/2022/05/ujXbduSmWIwxecgimvrS.jpg
345,image,https://www.skku.edu/_attach/image/2022/05/vvJwayuIFieJKblXltCS.JPG
346,image,https://www.skku.edu/_attach/image/2022/05/TGuQhKRpLoKbAigbAFJu.png
347,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97262&attachNo=78175
347,image,https://www.skku.edu/_attach/image/2022/05/SIzpnGkBQSNBRQEMTUKT.jpg
348,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97257&attachNo=78168
348,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97257&attachNo=78169
349,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97001&attachNo=77872
351,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96345&attachNo=77942
351,image,https://www.skku.edu/_attach/image/2022/03/yYrWPXHLZTgJvPnaObBw.png
353,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=95274&attachNo=76087
355,image,https://www.skku.edu/_attach/image/2022/05/mepVmPcNqiQaoNpLVXCY.jpg
357,image,https://www.skku.edu/_attach/image/2022/05/sGYuXXhPJggRjTVkmzKx.jpg
358,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97217&attachNo=78127
358,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97217&attachNo=78128
358,image,https://www.skku.edu/_attach/image/2022/05/uXIrcMkFwQTkRXgIdZau.jpeg
359,image,https://www.skku.edu/_attach/image/2022/05/GrmQMUBeQnkkkYmaYsCI.jpg
360,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97232&attachNo=78148
360,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97232&attachNo=78149
361,image,https://www.skku.edu/_attach/image/2022/04/MkJdhJzuwxgVONHuhmCe.png
362,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96908&attachNo=77768
362,image,https://www.skku.edu/_attach/image/2022/05/DfovUypJprgmqolibxMv.jpg
363,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97230&attachNo=78142
363,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97230&attachNo=78143
363,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97230&attachNo=78144
363,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97230&attachNo=78145
363,image,https://www.skku.edu/_attach/image/2022/05/zXNFlrjwVTojRYKixjIa.jpg
364,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97229&attachNo=78137
364,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97229&attachNo=78138
364,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97229&attachNo=78139
365,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97228&attachNo=78136
366,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96785&attachNo=77620
366,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96785&attachNo=77663
366,image,https://www.skku.edu/_attach/image/2022/04/RXYPjENozACjVwVROmdc.JPG
367,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97218&attachNo=78129
368,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96776&attachNo=77919
368,image,https://www.skku.edu/_attach/image/2022/04/mOSKUFyTbilyUmiNgBIR.jpg
369,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97205&attachNo=78107
370,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97206&attachNo=78108
372,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96981&attachNo=77858
373,image,https://www.skku.edu/_attach/image/2022/04/tizaCmWwrVMVkucRqsNV.jpg
374,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97193&attachNo=78096
376,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97180&attachNo=78091
376,image,https://www.skku.edu/_attach/image/2022/05/jIwGgezOckHxVaPuUNCo.PNG
378,image,https://www.skku.edu/_attach/image/2022/04/vcBkfJftnSegtfUYNhuV.jpg
379,image,https://www.skku.edu/_attach/image/2019/10/kxiKkhuiTYGLujGzcyDd.png
380,image,https://www.skku.edu/_attach/image/2022/05/rwpzzuWJQtONbscBkFFp.png
381,image,https://www.skku.edu/_attach/image/2022/05/dpMjHBmpXsumZRHNZLaU.jpg
382,image,https://www.skku.edu/_attach/image/2022/05/vGEgSJtChlSUDXsdGbRk.jpg
383,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=95935&attachNo=77403
383,image,https://www.skku.edu/_attach/image/2022/04/chWVkeckkpcZPhlPkOHU.png
385,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97172&attachNo=78083
386,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97089&attachNo=77988
386,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97089&attachNo=77989
386,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97089&attachNo=78033
387,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97154&attachNo=78061
387,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97154&attachNo=78062
388,image,https://www.skku.edu/_attach/image/2022/05/EKylmrzZeWfssiUGCGxe.png
389,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97166&attachNo=78077
389,image,https://www.skku.edu/_attach/image/2022/05/akKBpJtRFJXTWOHdFLuY.jpg
390,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97165&attachNo=78074
390,image,https://www.skku.edu/_attach/image/2022/05/HIUpoJpRPJrdUXYXGYAm.png
391,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97164&attachNo=78071
391,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97164&attachNo=78072
391,image,https://www.skku.edu/_attach/image/2022/05/WZsxfApZjjwxjgKZzZcF.png
392,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97126&attachNo=78029
395,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97143&attachNo=78049
395,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97143&attachNo=78050
395,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97143&attachNo=78051
395,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97143&attachNo=78052
395,image,https://www.skku.edu/_attach/image/2022/05/dpsLAeKRdcsmarMTXUrs.jpg
396,image,https://www.skku.edu/_attach/image/2022/04/wTZbnvRTSzAUnhAXdiyn.jpg
397,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97149&attachNo=78058
397,image,https://www.skku.edu/_attach/image/2022/05/XHSpDHtStuwacXLQWNtL.jpg
398,image,https://www.skku.edu/_attach/image/2022/05/EmnKhwfHNBcQGjdWHHzT.png
399,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96617&attachNo=77420
400,image,https://www.skku.edu/_attach/image/2022/05/zDLKFgBTGpHopDjHxCXn.jpg
404,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96470&attachNo=77279
404,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96470&attachNo=77280
404,image,https://www.skku.edu/_attach/image/2022/03/RHizKnEVUaKPGjafIGIk.jpg
405,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96961&attachNo=77823
407,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97101&attachNo=78011
411,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=67740&attachNo=52879
412,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97086&attachNo=77984
412,image,https://www.skku.edu/_attach/image/2022/04/HqdzvMUpdcKIpbPskmpf.png
414,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96724&attachNo=77961
414,image,https://www.skku.edu/_attach/image/2022/04/ngjdeJbIAypHrETrJORS.jpg
415,image,https://www.skku.edu/_attach/image/2022/04/KZhsfJbynwGsvTVVTYkP.jpg
416,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97066&attachNo=77943
418,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97057&attachNo=77933
419,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97056&attachNo=77932
419,image,https://www.skku.edu/_attach/image/2022/04/qBmhAXsWnyUFmfhGzxtA.jpg
420,image,https://www.skku.edu/_attach/image/2022/04/UTtAwFWquMmPuHvGSSTX.PNG
421,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97048&attachNo=77920
422,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97038&attachNo=77908
422,image,https://www.skku.edu/_attach/image/2022/04/doUGNMxQoUKXyJjdfQmv.png
423,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97035&attachNo=77904
424,image,https://www.skku.edu/_attach/image/2022/04/hcJFLIVrpkhySvvhnqaM.jpg
426,image,https://www.skku.edu/_attach/image/2022/04/VLgktZyjhofBMwGHEPbW.jpg
427,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96713&attachNo=77535
429,image,https://www.skku.edu/_attach/image/2022/04/xVYoUxTPmDGYAkRTImqq.jpg
430,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97022&attachNo=77889
430,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97022&attachNo=77890
430,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97022&attachNo=77891
431,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96975&attachNo=77842
431,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96975&attachNo=77843
431,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96975&attachNo=77844
431,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96975&attachNo=77845
431,image,https://www.skku.edu/_attach/image/2022/04/mVwEcWrvuTkDcqDnZqOo.png
432,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97011&attachNo=77878
433,image,https://www.skku.edu/_attach/image/2022/04/xAycdDoZYOeeRfyfYrwG.png
434,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97005&attachNo=77875
434,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97005&attachNo=77876
434,image,https://www.skku.edu/_attach/image/2022/04/jSInegplqwmCrjxxnERe.png
435,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=97002&attachNo=77871
438,image,https://www.skku.edu/_attach/image/2022/04/ScJnrFpfeTezceYBcssX.png
439,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96794&attachNo=77634
439,image,https://www.skku.edu/_attach/image/2022/04/qIDaFTdaDYCmVXAtjMNV.jpg
440,image,https://www.skku.edu/_attach/image/2022/04/vlKCHAdBZQDCBAYpVhog.png
441,image,https://www.skku.edu/_attach/image/2022/04/quPikiupmRzHksbvMGIU.png
442,image,https://www.skku.edu/_attach/image/2022/04/wepSGVDsqQUXPQKByagX.png
443,image,https://www.skku.edu/_attach/image/2022/03/EjCyGAoFEXsCffbgTGiq.jpg
444,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96934&attachNo=77856
445,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96893&attachNo=77743
447,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96972&attachNo=77836
447,image,https://www.skku.edu/_attach/image/2022/04/YHVnAFzMFKNDLHUHlOCw.png
448,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96969&attachNo=77834
449,attachment,https://www.skku.edu/skku/campus/skk_comm/notice01.do?mode=download&articleNo=96963&attachNo=77826
449,image,https://www.skku.edu/_attach/image/2022/04/GbUDRYvZZkzaIsFAPLGf.png
